X,Y,Z,formation
556931.3508738689,7494207.778886958,625,Fault_16399
555072.2694065165,7496419.742752944,562,Fault_16399
552794.0495665174,7498772.552346604,541,Fault_16399
554152.4032223023,7497748.167106783,549,Fault_16399
555397.4323193779,7496948.761133506,593,Fault_16399
556810.039340778,7496760.771355649,608,Fault_16399
554862.0307353397,7497234.060149198,555,Fault_3370
554527.5386105002,7496881.231944216,562,Fault_3370
500057.0,7500032.893307799,451,Fault_2689
500879.68003557104,7498973.749739247,458,Fault_2689
501067.4969917253,7498734.738845389,474,Fault_2689
502543.11011286743,7496867.258428087,489,Fault_2689
503467.68452945515,7495573.262532515,508,Fault_2689
539513.1873802864,7491597.1356621375,565,Fault_3498
536570.44569593,7495941.114592441,479,Fault_3498
533038.9283901458,7500854.600384599,683,Fault_3498
532914.7496984366,7501129.601234372,662,Fault_3498
532540.0099931684,7501632.11100112,663,Fault_3498
531092.2100394127,7503242.110120674,574,Fault_3498
530175.9656372904,7504196.103201425,561,Fault_3498
512640.2995057406,7497963.869518281,598,Fault_2246
511257.2524690177,7499413.369148155,532,Fault_2246
511105.6788717026,7499624.357510075,532,Fault_2246
510631.01132032747,7496937.431580197,676,Fault_2688
506845.5489036921,7498444.821155919,534,Fault_2688
506136.01832876034,7499008.312686082,514,Fault_2688
503823.902865605,7501484.119981881,462,Fault_2688
524248.5879006177,7500447.019791603,606,Fault_15546
523397.800140245,7500183.49101218,628,Fault_15546
522262.5892723424,7500072.482112177,593,Fault_15546
505915.6287034978,7508804.80710786,619,Fault_2843
508959.40851013764,7505671.34795423,526,Fault_2843
509787.7725655937,7504640.364181733,505,Fault_2843
512019.3346708197,7503183.886323487,489,Fault_2843
513106.5304164757,7501796.901870996,495,Fault_2843
513751.01193077676,7500914.900955502,508,Fault_2843
514491.93672764057,7500261.410799589,519,Fault_2843
516132.4019624576,7498877.912625977,542,Fault_2843
517453.48725954466,7497683.898538314,541,Fault_2843
518769.2901477404,7495725.928489053,513,Fault_2843
519972.78154691105,7492053.43901718,517,Fault_2843
509082.58885466977,7500793.861042405,478,Fault_16767
510629.0500703189,7499876.239462561,516,Fault_16767
509625.3116076818,7501265.899541479,478,Fault_16767
523814.80919091677,7500861.501062085,579,Fault_11445
525518.2012575322,7500983.103860432,590,Fault_11445
528302.3796234686,7501116.061090371,558,Fault_11445
529446.1565419823,7499851.690590592,562,Fault_6000
528302.3796234686,7501116.061090371,558,Fault_6000
526806.6566107097,7502805.055779273,549,Fault_6000
528055.8005487525,7501423.059336577,558,Fault_12646
530418.7091161757,7501486.495882196,655,Fault_12646
532463.8035782139,7501487.067533884,663,Fault_12646
532622.2591007367,7501487.100418948,663,Fault_12646
504095.7336343682,7512570.303059902,549,Fault_14378
508196.460779174,7511007.840648916,551,Fault_14378
509514.9395947641,7509377.852253412,541,Fault_14378
510423.1293482921,7508407.370112345,548,Fault_14378
513462.93933620414,7507185.9105525855,592,Fault_14378
514948.9805550413,7506013.929416113,528,Fault_14378
515243.8597828858,7505523.4307279,518,Fault_14378
516394.7128138839,7503210.940093106,506,Fault_14378
517381.0303675341,7501996.450458599,520,Fault_14378
518524.94426239526,7500500.441911411,533,Fault_14378
519006.42959692003,7499391.451385069,543,Fault_14378
519335.6618072438,7498472.439554908,517,Fault_14378
520631.0354485206,7495403.945530902,509,Fault_14378
546639.326832987,7512670.782520248,626,Fault_12658
547988.0581958856,7511059.142060455,597,Fault_12658
548901.3919935896,7509041.566284385,558,Fault_12658
548948.533902822,7507152.606030481,542,Fault_12658
548667.183838254,7502259.716654531,522,Fault_12658
551263.6320669279,7499875.891512416,526,Fault_12658
552794.0495665174,7498772.552346604,541,Fault_12658
501346.448760454,7506818.776145739,583,Fault_8910
502385.91300020483,7506087.284355456,521,Fault_8910
503436.898378108,7505101.301380255,501,Fault_8910
546077.0450001353,7511377.572510713,632,Fault_5484
547274.1485721432,7510712.640855636,661,Fault_5484
548653.8610433082,7509880.755264733,573,Fault_5484
509566.7567355191,7514303.344813204,532,Fault_12660
511842.55812802276,7511458.878107471,548,Fault_12660
513494.3086203474,7510473.482240969,539,Fault_12660
514456.2688433805,7510126.912080837,554,Fault_12660
515762.9211224568,7509734.929779945,562,Fault_12660
518912.7777273635,7509330.469264088,611,Fault_12660
521090.5512352326,7509073.010523962,590,Fault_12660
515424.9326775875,7509837.918581821,562,Fault_15552
513200.3287176801,7509465.899319883,545,Fault_15552
512605.0284527596,7509984.392240064,541,Fault_15552
511419.0307462377,7510844.879789885,547,Fault_15552
509914.561077905,7512557.860235138,529,Fault_15552
508196.43654929573,7514998.328047384,530,Fault_15552
522459.52917789505,7512088.520967374,586,Fault_16769
519646.4217733971,7512962.969492117,582,Fault_16769
518845.84951116965,7513113.960254174,617,Fault_16769
516323.2255353271,7513547.422167042,555,Fault_16769
522843.7138006306,7511577.4211284965,586,Fault_2248
520542.46265293984,7514160.968576635,635,Fault_2248
519041.14193347096,7515922.438162035,655,Fault_2248
517993.83077813697,7517134.404593773,603,Fault_2248
526047.1985026541,7521521.189813655,583,Fault_8400
528170.2590274246,7521093.7103835195,585,Fault_8400
528606.4004290785,7520985.199372575,602,Fault_8400
529986.0903639761,7520665.729998253,600,Fault_8400
528156.490018531,7523730.738938621,551,Fault_8973
530974.8312192267,7521290.740133533,578,Fault_8973
531297.7011235664,7520983.249538943,586,Fault_8973
532538.0443610485,7519770.235373773,610,Fault_8973
533136.4076071322,7519431.2512756605,620,Fault_8973
531065.8249025283,7528354.849556522,594,Fault_10659
528743.3226452424,7529404.854256224,586,Fault_10659
527460.0964916515,7529704.8407860445,579,Fault_10659
525101.4208126699,7529844.820499846,615,Fault_10659
524193.4638486241,7455348.0,418,Fault_16896
521876.45962712826,7459201.049306224,354,Fault_16896
520773.03768044175,7461186.589566806,464,Fault_16896
519030.03021542,7463741.600689663,389,Fault_16896
515780.3799953001,7464691.567762875,346,Fault_16896
528446.0369093653,7455348.0,457,Fault_9401
528223.2404314216,7455711.449353781,457,Fault_9401
527452.2824072277,7456769.959176023,433,Fault_9401
520297.18470151734,7456162.011430519,359,Fault_8752
520976.53583933634,7455348.0,414,Fault_8752
557512.4777986478,7455967.484222619,519,Fault_12611
559082.5043370037,7455393.970756993,598,Fault_12611
559268.6444275851,7455348.0,598,Fault_12611
519042.9105162906,7455348.0,346,Fault_17031
519178.0002933458,7455979.491844451,346,Fault_17031
519013.1082706366,7457709.537463427,336,Fault_17031
592662.0327992418,7455348.0,669,Fault_4226
593097.3384547685,7455632.65917814,662,Fault_4226
593502.8576688359,7455898.179668068,662,Fault_4226
548921.5572449111,7455348.0,537,Fault_7097
547852.6114439988,7457416.840446262,476,Fault_7097
547397.0705030835,7457887.968858736,462,Fault_7097
562160.1606089365,7458535.795357101,726,Fault_6374
562748.031017602,7457794.428020555,895,Fault_6374
562839.1790705837,7457628.439317285,647,Fault_6374
563636.5738847214,7456071.0471361615,591,Fault_6374
543602.3467459704,7455348.0,506,Fault_16245
541059.3293503065,7459777.118997427,416,Fault_16245
539162.7599053222,7463113.200466163,401,Fault_16245
511165.85915606417,7462906.780564116,337,Fault_12618
512277.42956529197,7460605.039228316,418,Fault_12618
513274.99075516267,7459801.530763179,396,Fault_12618
514791.28148709325,7459048.531060308,332,Fault_12618
517092.7557963027,7457585.008380368,346,Fault_12618
520903.5208387893,7460937.090389716,464,Fault_16397
526806.7701357206,7460905.521430884,560,Fault_16397
529396.6085907436,7461215.961488265,516,Fault_16397
530558.4397288932,7460801.949979135,436,Fault_16397
532880.9149829666,7459751.872111566,385,Fault_16397
533899.8921310535,7459516.286544442,385,Fault_16397
527900.1392647113,7464794.450480681,440,Fault_2837
530662.3340708126,7462583.420192426,456,Fault_2837
531561.2093170129,7461719.409155617,427,Fault_2837
532433.5134566072,7460607.383913537,415,Fault_2837
533726.6238191047,7459728.342897956,391,Fault_2837
536457.8555724415,7456384.749725252,522,Fault_2837
531561.2093170129,7461719.409155617,427,Fault_4721
530554.8799362822,7461393.941444272,435,Fault_4721
529930.1291255561,7461072.948811853,496,Fault_4721
516433.9904078532,7462126.608641002,458,Fault_11429
519504.4294824594,7461874.111873981,436,Fault_11429
520335.6101679597,7461468.599050793,391,Fault_11429
520773.03768044175,7461186.589566806,464,Fault_11429
529930.1291255561,7461072.948811853,496,Fault_16878
529100.6400771647,7462146.202650804,553,Fault_16878
528052.9689338002,7463501.467965543,458,Fault_16878
512855.5194711415,7465188.041469922,324,Fault_15527
513734.6035063364,7463014.189806708,336,Fault_15527
513274.99075516267,7459801.530763179,396,Fault_15527
521647.77934389526,7467241.050868213,423,Fault_313
529902.4819872116,7464605.402003929,455,Fault_313
538674.3670170226,7463361.716765818,422,Fault_313
530691.6778214349,7466064.851681566,446,Fault_5001
533227.7211368586,7465777.299168417,435,Fault_5001
538540.5951533952,7465381.920934533,410,Fault_5001
500057.0,7473728.252154306,430,Fault_16502
504612.4562940195,7471622.754919507,411,Fault_16502
510425.7148548523,7467747.489464431,321,Fault_16502
513817.5996422339,7464228.558098903,330,Fault_16502
513942.3802928988,7464124.560146965,330,Fault_16502
517054.88203693874,7461633.090117884,491,Fault_16502
517686.726127131,7460051.92786615,348,Fault_16502
518395.4124188466,7457367.5260388795,330,Fault_16502
597435.9006249933,7469126.801525425,627,Fault_7805
596290.4182795183,7465679.999945477,681,Fault_7805
596190.6304621655,7465378.271561653,681,Fault_7805
595027.8333167162,7462915.248272767,743,Fault_7805
500126.3660744029,7468790.725622494,446,Fault_14303
500757.5097921866,7468163.145996739,475,Fault_14303
501459.9230847236,7466793.586515924,381,Fault_14303
501509.73589894397,7466668.021375934,320,Fault_14303
505810.4087035206,7467238.608208107,432,Fault_2225
505342.61608022265,7467881.043907581,481,Fault_2225
504908.3512061087,7468352.961246098,481,Fault_2225
505540.7766908731,7467554.003250049,432,Fault_16740
504964.35247714014,7467854.832758221,481,Fault_16740
504409.29959287634,7468289.618750822,463,Fault_16740
504330.21408572025,7468391.187455717,463,Fault_16740
503243.75836533256,7467170.4541957155,411,Fault_16739
502481.27655047196,7467736.913856881,485,Fault_16739
501889.5531436043,7468191.3682852145,485,Fault_16739
501316.1006312997,7468678.722980459,444,Fault_16739
500754.8182034426,7469251.660630792,446,Fault_16739
500057.0,7467614.061076431,475,Fault_14251
501010.9314098119,7467052.23763185,381,Fault_14251
501675.72753946594,7466536.143199978,320,Fault_14251
502080.9094941574,7466194.774738532,333,Fault_14251
504330.21408572025,7468391.187455717,463,Fault_2227
503957.97013241844,7468856.058208382,374,Fault_2227
503713.94968532806,7468981.236098753,374,Fault_2227
502926.9916614072,7469567.478166335,345,Fault_2227
504908.3512061087,7468352.961246098,481,Fault_16742
504122.8142718818,7469257.702086088,374,Fault_16742
503841.69612281583,7469615.666121442,342,Fault_16742
503781.247222696,7469712.159496538,342,Fault_16742
531009.8393847004,7462104.42069439,435,Fault_16825
526403.0684316488,7464255.500586918,442,Fault_16825
521248.94839271245,7466342.670683653,430,Fault_16825
519841.74000516924,7467250.569937278,400,Fault_16825
514102.4320260043,7470610.531467035,345,Fault_16825
508442.52926025767,7474612.858481427,382,Fault_16825
505944.8995441315,7476293.739212086,420,Fault_16825
602600.1236301764,7469187.866031305,596,Fault_16744
597489.3484405936,7469667.7993913125,616,Fault_16744
592823.730614837,7470144.799600303,644,Fault_16744
589115.084051037,7470324.735162878,683,Fault_16744
586603.4012413592,7470753.21867346,658,Fault_16744
585087.3485782775,7470846.220273664,648,Fault_16744
583879.2013279559,7470960.210115191,650,Fault_16744
579739.7585260468,7470960.806560963,676,Fault_16744
578855.0809113834,7470812.848895285,687,Fault_16744
576293.7126212642,7470941.417291284,735,Fault_16744
572502.2000885112,7470847.411216749,698,Fault_16744
571225.080565036,7471076.909121059,1014,Fault_16744
567162.2775300209,7472588.337339697,985,Fault_16744
564907.7912510211,7472971.309593594,914,Fault_16744
563139.6504243382,7472412.239301139,639,Fault_16744
562000.5764721633,7471997.146442672,629,Fault_16744
514691.3711626124,7471004.071242588,369,Fault_5463
513444.6303883101,7471359.021797185,384,Fault_5463
595340.7799739101,7475216.8808795335,671,Fault_15531
596275.761760994,7473906.860296348,659,Fault_15531
595031.6912968995,7473067.320043616,666,Fault_15531
594252.8006480557,7472428.29907258,632,Fault_15531
594282.8604581556,7472078.30055985,632,Fault_15531
596740.5099113646,7471332.8119291235,610,Fault_15531
600422.5888169388,7471331.840794537,599,Fault_15531
603028.0,7470668.840479875,594,Fault_15531
523139.7449481439,7465417.975097131,451,Fault_7966
520260.12860242184,7468305.060646299,407,Fault_7966
514691.3711626124,7471004.071242588,369,Fault_7966
513637.7307681886,7471841.544259281,384,Fault_7966
509963.41981432564,7474814.417495505,425,Fault_7966
508235.78589372564,7477929.784670089,379,Fault_7966
508005.3937610707,7478924.913340018,390,Fault_7966
515470.58119806193,7469457.531613687,349,Fault_16816
510351.38413250487,7470834.472775095,493,Fault_16816
507327.56187405204,7472855.819158196,609,Fault_16816
506902.5606243165,7473087.299890978,483,Fault_16816
503440.74894779886,7473958.749482138,551,Fault_16816
500057.0,7475162.564161079,501,Fault_16816
509926.3793122825,7471053.459866488,493,Fault_17182
506751.8521986465,7472158.795263138,509,Fault_17182
505127.5708418113,7472943.725838395,523,Fault_17182
503907.01959191443,7473058.744747402,518,Fault_17182
501139.9379160707,7474251.294352038,492,Fault_17182
500057.0,7474524.739544463,471,Fault_17182
595861.479946028,7473711.8467553295,664,Fault_15530
592809.7204013651,7473004.85430458,630,Fault_15530
591551.1685283373,7472684.770599499,640,Fault_15530
591219.8624348568,7472553.281735694,640,Fault_15530
567042.225004961,7475427.863715138,784,Fault_12627
571177.9316893592,7471840.920286955,997,Fault_12627
571430.6501413141,7471508.920288539,746,Fault_12627
572164.4688203655,7470880.420078383,780,Fault_12627
505127.5708418113,7472943.725838395,523,Fault_5986
504786.01957480906,7473334.212842541,523,Fault_5986
504202.6715029588,7473700.227845473,518,Fault_5986
507220.48790504754,7474402.801122447,415,Fault_813
505827.131279325,7474276.742161302,461,Fault_813
504667.1477772669,7473748.230415255,523,Fault_813
502280.7803166169,7478738.789116746,480,Fault_16503
504687.35760576476,7477968.228848969,458,Fault_16503
505944.8995441315,7476293.739212086,420,Fault_16503
506474.3315545169,7475291.768232285,410,Fault_16503
509455.1309383902,7473588.92979789,392,Fault_16503
509981.9790494685,7473375.949367917,360,Fault_16503
517573.9744097722,7473125.013942646,419,Fault_2229
515670.5044443991,7476711.913678549,393,Fault_2229
515320.8723791238,7478063.347764557,393,Fault_2229
515159.9493286245,7478999.815473098,399,Fault_2229
503666.6180891695,7475968.741876339,434,Fault_815
501635.8782995864,7476877.292291101,519,Fault_815
500057.0,7477052.423939252,511,Fault_815
546530.0632875583,7455348.0,493,Fault_7344
544288.0256926202,7459384.026547564,436,Fault_7344
540605.4069045776,7462379.641659092,412,Fault_7344
536165.5430325776,7464399.276062292,432,Fault_7344
530947.3128733619,7465956.555588278,446,Fault_7344
523304.73872145923,7469312.959195846,441,Fault_7344
517573.9744097722,7473125.013942646,419,Fault_7344
512383.6323438194,7478365.192719016,382,Fault_7344
511878.16762796283,7478934.82118046,382,Fault_7344
509513.5975033638,7484503.788487565,449,Fault_7344
507535.08999105886,7488352.768441454,507,Fault_7344
506417.2578050838,7491318.281426178,580,Fault_7344
505159.3889420681,7494252.77716993,572,Fault_7344
503550.6392784068,7496953.770195037,492,Fault_7344
501193.31062384753,7500045.759155892,463,Fault_7344
500408.90310948546,7502253.766169501,450,Fault_7344
564063.8791167558,7481649.375003792,659,Fault_6519
568367.6804217957,7478666.431831886,706,Fault_6519
570002.341807687,7476048.4500872055,723,Fault_6519
571108.2708522828,7474584.948367809,756,Fault_6519
573868.3883081245,7472353.940525413,691,Fault_6519
574472.8394222728,7471924.431418352,695,Fault_6519
505827.131279325,7474276.742161302,461,Fault_958
503022.3994649796,7476901.770422548,464,Fault_958
502243.79131723463,7478838.958401294,480,Fault_958
501815.86967588664,7479931.2822422255,521,Fault_958
500255.5590899648,7482764.7100616265,598,Fault_958
500057.0,7482999.9392626295,598,Fault_958
568748.8629569758,7497204.916301315,669,Fault_6825
570732.9295134405,7495857.472877249,643,Fault_6825
577096.4698884381,7491368.551045515,708,Fault_6825
582767.239286638,7485704.021286078,769,Fault_6825
589335.5471853387,7482842.440792429,697,Fault_6825
592248.3685601213,7482471.919831953,673,Fault_6825
592919.8016043715,7482364.924699377,661,Fault_6825
594330.9687127699,7480899.4287641365,651,Fault_6825
595083.9459813485,7480087.4438169515,645,Fault_6825
598171.1384298792,7479351.489929831,630,Fault_6825
601136.008233889,7478272.542389579,621,Fault_6825
603028.0,7477239.232395088,614,Fault_6825
524662.731309865,7480154.449138018,393,Fault_7436
529827.9105159916,7480963.489905233,426,Fault_7436
537775.9318132449,7480703.570456989,457,Fault_7436
538468.2622111675,7480515.588263568,466,Fault_7436
540899.9804952383,7481030.660386421,507,Fault_7436
543539.5400577859,7479775.1787105985,474,Fault_7436
545000.0197058116,7478579.670257883,469,Fault_7436
594034.257073367,7481352.928539895,653,Fault_2996
591274.9707274616,7481719.918843264,688,Fault_2996
587794.7098823078,7481106.890700331,705,Fault_2996
582253.9902734562,7480755.388682924,781,Fault_2996
581344.5307648177,7480819.421349527,810,Fault_2996
578271.6904858483,7480705.49883851,898,Fault_2996
573222.2280424866,7480467.018130401,690,Fault_2996
572815.6382020199,7478763.028284002,683,Fault_2996
567074.7163061901,7478240.926661877,718,Fault_16754
565489.3409063664,7479184.880802957,792,Fault_16754
560416.268656764,7482734.747342203,619,Fault_16754
585775.612352231,7483109.949627709,761,Fault_12630
586836.3121723703,7482057.777564743,730,Fault_12630
587794.7098823078,7481106.890700331,705,Fault_12630
572597.9397610865,7483491.224590577,648,Fault_3495
573725.5687769221,7481610.531162731,696,Fault_3495
574108.3273941108,7480927.019432217,722,Fault_3495
589818.4508883164,7481426.9111901475,691,Fault_961
588504.4485828589,7481930.408317814,723,Fault_961
585775.612352231,7483109.949627709,761,Fault_961
571353.1902680331,7485676.114809586,634,Fault_2840
575067.7586571947,7482086.532134015,908,Fault_2840
575935.5897892902,7481661.531001164,977,Fault_2840
578049.9782104089,7480976.499240122,916,Fault_2840
579544.5884823827,7480699.9691852685,739,Fault_2840
508005.3937610707,7478924.913340018,390,Fault_7967
506890.45194594754,7482526.240671245,429,Fault_7967
505933.9808332358,7484657.232938537,448,Fault_7967
504946.39377437066,7486934.727590656,481,Fault_7967
504991.99777456734,7488493.740141176,653,Fault_7967
500057.0,7460685.999377276,294,Fault_17127
508056.56451571145,7458999.987173284,297,Fault_17127
509606.8469559892,7458762.985035893,303,Fault_17127
512818.68119331193,7458174.421397096,316,Fault_17127
518925.2303382166,7456454.501212075,338,Fault_17127
519178.0002933458,7455979.491844451,346,Fault_17127
586547.8474747047,7485021.979823068,719,Fault_15540
585700.3396372246,7484676.4831152,751,Fault_15540
583994.6588515162,7484379.989348444,794,Fault_15540
507962.9394678552,7487395.7705112565,505,Fault_6522
508359.06099423463,7485102.2681943,458,Fault_6522
508504.7192202687,7484628.271890037,458,Fault_6522
509281.363826754,7482481.285539426,447,Fault_6522
521416.13576964184,7482669.934426567,449,Fault_10762
518845.5364992923,7485045.406873326,570,Fault_10762
517828.89378920186,7485749.40160572,787,Fault_10762
515420.991423532,7487049.876910856,611,Fault_10762
513662.48491302796,7487701.8677979,515,Fault_10762
581077.9091781498,7480837.918951634,836,Fault_8551
578487.3788966227,7482153.509974113,868,Fault_8551
576532.0909984764,7483752.538353346,807,Fault_8551
575932.9789301079,7484494.613613142,807,Fault_8551
575078.0806015272,7486904.523754785,878,Fault_8551
573823.630976049,7488670.498538198,649,Fault_8551
569987.514580746,7490631.937358072,630,Fault_8551
517946.07183157135,7488467.898605766,591,Fault_7099
520303.7161247159,7485450.934683209,706,Fault_7099
522018.43933063437,7483621.429230932,463,Fault_7099
522322.3088812566,7483333.439529389,463,Fault_7099
500057.0,7480248.782301478,577,Fault_12641
501136.8055901392,7478844.36736325,532,Fault_12641
503022.3994649796,7476901.770422548,464,Fault_12641
560124.945183425,7479717.814294902,814,Fault_7439
557462.7292104106,7481615.291048494,688,Fault_7439
551340.3588373385,7485626.337629113,585,Fault_7439
546577.2602864204,7487345.218131002,679,Fault_7439
542571.5123998063,7488831.160668928,688,Fault_7439
541734.6284579235,7489299.55409792,615,Fault_7439
537397.3711462558,7490660.111204296,517,Fault_7439
532258.3325866393,7491872.062288269,512,Fault_7439
528389.7535967929,7492771.532828385,519,Fault_7439
527475.0433743725,7492999.026841523,502,Fault_7439
500057.0,7490311.930349487,619,Fault_5997
502957.37167387176,7487244.710296633,574,Fault_5997
504381.6201714738,7485855.719635075,463,Fault_5997
505480.40898494644,7484233.22048552,435,Fault_5997
506803.70150130795,7481686.245585095,435,Fault_5997
507177.62516326946,7481410.74300115,435,Fault_5997
521141.6643780067,7486458.435028794,549,Fault_7222
520117.3615779122,7487711.427278731,655,Fault_7222
519682.38895893376,7488515.927723527,572,Fault_7222
576701.359970181,7486693.9144255025,949,Fault_2238
576138.9475099728,7487993.536280897,852,Fault_2238
575228.8071545974,7489378.559228096,687,Fault_2238
547917.2221229632,7486949.728884848,603,Fault_5991
546828.4001678554,7488005.7073950805,679,Fault_5991
546373.3495259739,7488770.701892354,679,Fault_5991
545893.9824405949,7489525.8652372295,660,Fault_5991
524688.3843315558,7488743.497944044,603,Fault_5252
521224.28995989874,7489118.450215742,535,Fault_5252
521224.28995989874,7489118.450215742,535,Fault_5471
520608.10777162143,7489268.439483516,535,Fault_5471
518898.75119522255,7489538.423410311,590,Fault_5471
546577.2602864204,7487345.218131002,679,Fault_5993
543986.257729774,7489440.682568836,819,Fault_5993
543048.6076017327,7490190.670277696,647,Fault_5993
542565.7141811225,7490765.152392894,562,Fault_5993
541941.9244390739,7492825.145186876,530,Fault_5993
541963.1916303762,7493283.139785942,528,Fault_5993
561902.1672820867,7495667.561191924,619,Fault_12642
566244.7776080449,7494876.340518158,636,Fault_12642
566385.0778995354,7494840.925776299,636,Fault_12642
569626.2769311888,7490363.584499887,630,Fault_12642
571353.1902680331,7485676.114809586,634,Fault_12642
511878.16762796283,7478934.82118046,382,Fault_6205
508654.2060679656,7481657.284236511,420,Fault_6205
507347.1125582141,7484942.258751886,447,Fault_6205
505958.53964278416,7487139.2294257935,504,Fault_6205
505880.64999487484,7487247.250308281,522,Fault_6205
504662.7901518044,7488807.240120856,653,Fault_6205
503311.331279912,7490794.23871238,578,Fault_6205
501474.8979849127,7494612.738669444,509,Fault_6205
500057.0,7495608.111119188,517,Fault_6205
